Jahanka,Jahanka language,regular
Jabem,Jabem language,regular
Jara,Jara language,regular
Jah Hut,Jah Hut language,regular
Zazao,Zazao language,regular
Yalahatan,Yalahatan language,regular
Janday,Janday language,regular
New Caledonian Javanese,New Caledonian Javanese language,regular
Jakati,Jakati language,regular
Yaur,Yaur language,regular
Jambi Malay,Jambi Malay language,regular
Yan-nhangu,Yan-nhangu language,regular
Jawe,Jawe language,regular
Barikewa,Barikewa language,regular
Nefusa,Nefusa language,regular
Lojban,Lojban language,appendix-constructed
Jofotek-Bromnya,Jofotek-Bromnya language,regular
Jukun Takum,Jukun Takum language,regular
Yawijibaya,Yawijibaya language,regular
Jamaican Country Sign Language,Jamaican Country Sign Language,regular
Jadgali,Jadgali language,regular
Judeo-Tat,Judeo-Tat language,regular
Jerung,Jerung language,regular
Jeng,Jeng language,regular
Jeri Kuo,Jeri Kuo language,regular
Dza,Dza language,regular
Jere,Jere language,regular
Jonkor Bourmataguil,Jonkor Bourmataguil language,regular
Ngbee,Ngbee language,regular
Gwak,Gwak language,regular
Ngomba,Ngomba language,regular
Jehai,Jehai language,regular
Jhankot Sign Language,Jhankot Sign Language,regular
Jina,Jina language,regular
Jibu,Jibu language,regular
Bu,Bu language,regular
Jilbe,Jilbe language,regular
Jingulu,Jingulu language,regular
Shangzhai,Shangzhai language,regular
Jiiddu,Jiiddu language,regular
Jilim,Jilim language,regular
Jimjimen,Jimjimen language,regular
Jiamao,Jiamao language,regular
Khroskyabs,Khroskyabs language,regular
Jita,Jita language,regular
Youle Jino,Youle Jino language,regular
Shuar,Shuar language,regular
Buyuan Jino,Buyuan Jino language,regular
Jeju,Jeju language,regular
Zhár,Zhár language,regular
Kaera,Kaera language,regular
Kubo,Kubo language,regular
Paku Karen,Paku Karen language,regular
Koro (India),Koro (India) language,regular
Labir,Labir language,regular
Ngile,Ngile language,regular
Jamaican Sign Language,Jamaican Sign Language,regular
Dima,Dima language,regular
Zumbun,Zumbun language,regular
Machame,Machame language,regular
Jimi,Jimi language,regular
Jumli,Jumli language,regular
Makuri Naga,Makuri Naga language,regular
Kamara,Kamara language,regular
Mouwase,Mouwase language,regular
Western Juxtlahuaca Mixtec,Western Juxtlahuaca Mixtec language,regular
Jangshung,Jangshung language,regular
Jandavra,Jandavra language,regular
Yangman,Yangman language,regular
Janji,Janji language,regular
Rawat,Rawat language,regular
Jaunsari,Jaunsari language,regular
Joba,Joba language,regular
Wojenaka,Wojenaka language,regular
Jorá,Jorá language,regular
Jordanian Sign Language,Jordanian Sign Language,regular
Jowulu,Jowulu language,regular
Judeo-Persian,Judeo-Persian language,regular
Hachijō,Hachijō language,regular
Proto-Japonic,Proto-Japonic language,reconstructed
Proto-Ryukyuan,Proto-Ryukyuan language,reconstructed
Jarai,Jarai language,regular
Jiru,Jiru language,regular
Japrería,Japrería language,regular
Wannu,Wannu language,regular
Worodougou,Worodougou language,regular
Hone,Hone language,regular
Ngadjuri,Ngadjuri language,regular
Wapan,Wapan language,regular
Jirel,Jirel language,regular
Jumjum,Jumjum language,regular
Jiba,Jiba language,regular
Hupdë,Hupdë language,regular
Jurúna,Jurúna language,regular
Jumla Sign Language,Jumla Sign Language,regular
Jutish,Jutish language,regular
Ju,Ju language,regular
Wãpha,Wãpha language,regular
Juray,Juray language,regular
Javindo,Javindo language,regular
Caribbean Javanese,Caribbean Javanese language,regular
Jwira-Pepesa,Jwira-Pepesa language,regular
Jaya,Jaya language,regular
Kadara,Kadara language,regular
Ketangalan,Ketangalan language,regular
Katso,Katso language,regular
Kajaman,Kajaman language,regular
Fer,Fer language,regular
Karekare,Karekare language,regular
Jju,Jju language,regular
Kayapa Kallahan,Kayapa Kallahan language,regular
Kassonke,Kassonke language,regular
Proto-Karen,Proto-Karen language,reconstructed
Old Javanese,Old Javanese language,regular
Kao,Kao language,regular
Kamayurá,Kamayurá language,regular
Kalarko,Kalarko language,regular
Kaxuyana,Kaxuyana language,regular
Kanju,Kanju language,regular
Kaptiau,Kaptiau language,regular
Kari,Kari language,regular
Grass Koiari,Grass Koiari language,regular
Iwal,Iwal language,regular
Kare (Africa),Kare (Africa) language,regular
Keliko,Keliko language,regular
Kamano,Kamano language,regular
Kafa,Kafa language,regular
Kande,Kande language,regular
Gabadi,Gabadi language,regular
Kabutra,Kabutra language,regular
Kamberataro,Kamberataro language,regular
Kaiep,Kaiep language,regular
Ap Ma,Ap Ma language,regular
Duhwa,Duhwa language,regular
Eastern Khanty,Eastern Khanty language,regular
Northern Khanty,Northern Khanty language,regular
Proto-Khanty,Proto-Khanty language,reconstructed
Southern Khanty,Southern Khanty language,regular
Kawacha,Kawacha language,regular
Lubila,Lubila language,regular
Kaivi,Kaivi language,regular
Ukaan,Ukaan language,regular
Tyap,Tyap language,regular
Vono,Vono language,regular
Kamantan,Kamantan language,regular
Kobiana,Kobiana language,regular
Kala,Kala language,regular
Tar Gula,Tar Gula language,regular
Kinalakna,Kinalakna language,regular
Kanga,Kanga language,regular
Kamo,Kamo language,regular
Koenoem,Koenoem language,regular
Kikami,Kikami language,regular
Kabwari,Kabwari language,regular
Kachama-Ganjule,Kachama-Ganjule language,regular
Korandje,Korandje language,regular
Konongo,Konongo language,regular
Worimi,Worimi language,regular
Kutu,Kutu language,regular
Yankunytjatjara,Yankunytjatjara language,regular
Mamusi,Mamusi language,regular
Seba,Seba language,regular
Kumam,Kumam language,regular
Karamojong,Karamojong language,regular
Numèè,Numèè language,regular
Tsikimba,Tsikimba language,regular
Kunda,Kunda language,regular
Kaningdon-Nindem,Kaningdon-Nindem language,regular
Koch,Koch language,regular
Kuy,Kuy language,regular
Kadaru,Kadaru language,regular
Kado,Kado language,regular
Koneraw,Koneraw language,regular
Keder,Keder language,regular
Kwaja,Kwaja language,regular
Kabuverdianu,Kabuverdianu language,regular
Kélé,Kélé language,regular
Keiga,Keiga language,regular
Kerewe,Kerewe language,regular
Eastern Keres,Eastern Keres language,regular
Kpessi,Kpessi language,regular
Tese,Tese language,regular
Keak,Keak language,regular
Kadar,Kadar language,regular
Q'eqchi,Q'eqchi language,regular
Kela-Yela,Kela-Yela language,regular
Kemak,Kemak language,regular
Kakwa,Kakwa language,regular
Kaikadi,Kaikadi language,regular
Kamar,Kamar language,regular
Kugbo,Kugbo language,regular
Akebu,Akebu language,regular
Kanikkaran,Kanikkaran language,regular
Kukna,Kukna language,regular
Kupia,Kupia language,regular
Kukele,Kukele language,regular
Konda-Dora,Konda-Dora language,regular
Korra Koraga,Korra Koraga language,regular
Kota (India),Kota (India) language,regular
Kudiya,Kudiya language,regular
Kurichiya,Kurichiya language,regular
Kannada Kurumba,Kannada Kurumba language,regular
Kemiehua,Kemiehua language,regular
Kung,Kung language,regular
Kuk,Kuk language,regular
Koro (West Africa),Koro (West Africa) language,regular
Korwa,Korwa language,regular
Kachchi,Kachchi language,regular
Bilaspuri,Bilaspuri language,regular
Kanjari,Kanjari language,regular
Katkari,Katkari language,regular
Kurmukar,Kurmukar language,regular
Kharam Naga,Kharam Naga language,regular
Kullu Pahari,Kullu Pahari language,regular
Kumaoni,Kumaoni language,regular
Koromfé,Koromfé language,regular
Koyaga,Koyaga language,regular
Kawe,Kawe language,regular
Kataang,Kataang language,regular
Kube,Kube language,regular
Selangor Sign Language,Selangor Sign Language,regular
Gamale Kham,Gamale Kham language,regular
Kunggari,Kunggari language,regular
Karipúna,Karipúna language,regular
Karingani,Karingani language,regular
Kumbainggar,Kumbainggar language,regular
Somyev,Somyev language,regular
Kobol,Kobol language,regular
Karas,Karas language,regular
Karon Dori,Karon Dori language,regular
Kamaru,Kamaru language,regular
Kyerung,Kyerung language,regular
Tukang Besi North,Tukang Besi North language,regular
Khuen,Khuen language,regular
Kehu,Kehu language,regular
Proto-Khoe,Proto-Khoe language,reconstructed
ǃKung,ǃKung language,regular
Kuturmi,Kuturmi language,regular
Khandeshi,Khandeshi language,regular
Kapauri,Kapauri language,regular
Kasua,Kasua language,regular
Khamti,Khamti language,regular
Nkhumbi,Nkhumbi language,regular
Khvarshi,Khvarshi language,regular
Kanu,Kanu language,regular
Ekele,Ekele language,regular
Keapara,Keapara language,regular
Kim,Kim language,regular
Koalib,Koalib language,regular
Koshin,Koshin language,regular
Kibet,Kibet language,regular
Eastern Parbate Kham,Eastern Parbate Kham language,regular
Kimaama,Kimaama language,regular
Kilmeri,Kilmeri language,regular
Kariya,Kariya language,regular
Sheshi Kham,Sheshi Kham language,regular
Kosadle,Kosadle language,regular
Kis,Kis language,regular
Agob,Agob language,regular
Kimbu,Kimbu language,regular
Northeast Kiwai,Northeast Kiwai language,regular
Khiamniungan Naga,Khiamniungan Naga language,regular
Kwanyama,Kwanyama language,regular
Mlap,Mlap language,regular
Q'anjob'al,Q'anjob'al language,regular
Coastal Konjo,Coastal Konjo language,regular
Khmu,Khmu language,regular
Zabana,Zabana language,regular
Highland Konjo,Highland Konjo language,regular
Western Parbate Kham,Western Parbate Kham language,regular
Kháng,Kháng language,regular
Harijan Kinnauri,Harijan Kinnauri language,regular
Eastern Pwo,Eastern Pwo language,regular
Western Keres,Western Keres language,regular
Kurudu,Kurudu language,regular
East Kewa,East Kewa language,regular
Phrae Pwo,Phrae Pwo language,regular
Ramopa,Ramopa language,regular
Erave,Erave language,regular
Bumthangkha,Bumthangkha language,regular
Kakanda,Kakanda language,regular
Kwerisa,Kwerisa language,regular
Odoodee,Odoodee language,regular
Kinuku,Kinuku language,regular
Kakabe,Kakabe language,regular
Kalaktang Monpa,Kalaktang Monpa language,regular
Mabaka Valley Kalinga,Mabaka Valley Kalinga language,regular
Kako,Kako language,regular
Kiong,Kiong language,regular
Kon Keu,Kon Keu language,regular
Karko,Karko language,regular
Koko-Bera,Koko-Bera language,regular
Kaiku,Kaiku language,regular
Kir-Balar,Kir-Balar language,regular
Kirfi,Kirfi language,regular
Koi,Koi language,regular
Tumi,Tumi language,regular
Kangean,Kangean language,regular
Teke-Kukuya,Teke-Kukuya language,regular
Kohin,Kohin language,regular
Kaska,Kaska language,regular
Klamath-Modoc,Klamath-Modoc language,regular
Kolbila,Kolbila language,regular
Kendeje,Kendeje language,regular
Tagakaulu Kalagan,Tagakaulu Kalagan language,regular
Weliki,Weliki language,regular
Kalumpang,Kalumpang language,regular
Kono (Nigeria),Kono (Nigeria) language,regular
Kagan Kalagan,Kagan Kalagan language,regular
Kolom,Kolom language,regular
Kalenjin,Kalenjin language,regular
Kapya,Kapya language,regular
Kamasa,Kamasa language,regular
Nukna,Nukna language,regular
Maskelynes,Maskelynes language,regular
Lindu,Lindu language,regular
Koluwawa,Koluwawa language,regular
Kalao,Kalao language,regular
Kabola,Kabola language,regular
Kimbundu,Kimbundu language,regular
Southern Kam,Southern Kam language,regular
Madukayang Kalinga,Madukayang Kalinga language,regular
Bakole,Bakole language,regular
Kare (New Guinea),Kare (New Guinea) language,regular
Kumarbhag Paharia,Kumarbhag Paharia language,regular
Limos Kalinga,Limos Kalinga language,regular
Tanudan Kalinga,Tanudan Kalinga language,regular
Kom (India),Kom (India) language,regular
Gimme,Gimme language,regular
Kwama,Kwama language,regular
Northern Kurdish,Northern Kurdish language,regular
Kanite,Kanite language,regular
Karipúna Creole French,Karipúna Creole French language,regular
Kumu,Kumu language,regular
Waboda,Waboda language,regular
Koma,Koma language,regular
Khorasani Turkish,Khorasani Turkish language,regular
Lubuagan Kalinga,Lubuagan Kalinga language,regular
Kankanaey,Kankanaey language,regular
Kanufi,Kanufi language,regular
Akatek,Akatek language,regular
Kuranko,Kuranko language,regular
Keninjal,Keninjal language,regular
Kanamari,Kanamari language,regular
Kono (Sierra Leone),Kono (Sierra Leone) language,regular
Kwanja,Kwanja language,regular
Kintaq,Kintaq language,regular
Kaningra,Kaningra language,regular
Kensiu,Kensiu language,regular
Katukina,Katukina language,regular
Kono (Guinea),Kono (Guinea) language,regular
Tabo,Tabo language,regular
Kendayan,Kendayan language,regular
Kalamsé,Kalamsé language,regular
Konomala,Konomala language,regular
Kpati,Kpati language,regular
Kodi,Kodi language,regular
Kacipo-Balesi,Kacipo-Balesi language,regular
Kubi,Kubi language,regular
Koyo,Koyo language,regular
Kol (New Guinea),Kol (New Guinea) language,regular
Konzo,Konzo language,regular
Waube,Waube language,regular
Kota (Gabon),Kota (Gabon) language,regular
Koke,Koke language,regular
Kudu-Camo,Kudu-Camo language,regular
Kugama,Kugama language,regular
Korak,Korak language,regular
Kutto,Kutto language,regular
Mullu Kurumba,Mullu Kurumba language,regular
Koba,Koba language,regular
Komba,Komba language,regular
Kplang,Kplang language,regular
Kofei,Kofei language,regular
Kpala,Kpala language,regular
Koho,Koho language,regular
Kepkiriwát,Kepkiriwát language,regular
Ikposo,Ikposo language,regular
Korupun-Sela,Korupun-Sela language,regular
Korafe-Yegha,Korafe-Yegha language,regular
Kafoa,Kafoa language,regular
Mountain Koiari,Mountain Koiari language,regular
Kupsabiny,Kupsabiny language,regular
Mum,Mum language,regular
Kovai,Kovai language,regular
Doromu-Koki,Doromu-Koki language,regular
Koy Sanjaq Surat,Koy Sanjaq Surat language,regular
Kalagan,Kalagan language,regular
Kakabai,Kakabai language,regular
Khe,Khe language,regular
Kisankasa,Kisankasa language,regular
Koitabu,Koitabu language,regular
Koromira,Koromira language,regular
Kotafon Gbe,Kotafon Gbe language,regular
Kyenele,Kyenele language,regular
Khisa,Khisa language,regular
Kaonde,Kaonde language,regular
Eastern Krahn,Eastern Krahn language,regular
Kimré,Kimré language,regular
Kimaragang,Kimaragang language,regular
Northern Kissi,Northern Kissi language,regular
Klias River Kadazan,Klias River Kadazan language,regular
Seroa,Seroa language,regular
Okolod,Okolod language,regular
Kandas,Kandas language,regular
Mser,Mser language,regular
Kumhali,Kumhali language,regular
Karkin,Karkin language,regular
Kairui-Midiki,Kairui-Midiki language,regular
Koro (Vanuatu),Koro (Vanuatu) language,regular
Kurama,Kurama language,regular
Krio,Krio language,regular
Kinaray-a,Kinaray-a language,regular
Krim,Krim language,regular
Sapo,Sapo language,regular
Proto-Kru,Proto-Kru language,reconstructed
Korop,Korop language,regular
Kru'ng,Kru'ng language,regular
Kavet,Kavet language,regular
Western Krahn,Western Krahn language,regular
Karon,Karon language,regular
Kryts,Kryts language,regular
Sota Kanum,Sota Kanum language,regular
Shuwa-Zamani,Shuwa-Zamani language,regular
Southern Kalinga,Southern Kalinga language,regular
Kuni,Kuni language,regular
Kusaghe,Kusaghe language,regular
Krisa,Krisa language,regular
